ts,series_id,value
2025-05-05T09:45:00+05:30,demand_mw,3624.77
2025-05-05T10:00:00+05:30,demand_mw,3642.63
2025-05-05T10:15:00+05:30,demand_mw,3657.96
2025-05-05T10:30:00+05:30,demand_mw,3673.95
2025-05-05T10:45:00+05:30,demand_mw,3665.39
2025-05-05T11:00:00+05:30,demand_mw,3651.01
2025-05-05T11:15:00+05:30,demand_mw,3615.25
2025-05-05T11:30:00+05:30,demand_mw,3645.58
2025-05-05T11:45:00+05:30,demand_mw,3669.25
2025-05-05T12:00:00+05:30,demand_mw,3698.32
2025-05-05T12:15:00+05:30,demand_mw,3748.94
2025-05-05T12:30:00+05:30,demand_mw,3765.57
2025-05-05T12:45:00+05:30,demand_mw,3782.17
2025-05-05T13:00:00+05:30,demand_mw,3776.09
2025-05-05T13:15:00+05:30,demand_mw,3800.67
2025-05-05T13:30:00+05:30,demand_mw,3846.43
2025-05-05T13:45:00+05:30,demand_mw,3897.82
2025-05-05T14:00:00+05:30,demand_mw,3968.41
2025-05-05T14:15:00+05:30,demand_mw,4031.68
2025-05-05T14:30:00+05:30,demand_mw,4098.03
2025-05-05T14:45:00+05:30,demand_mw,4132.77
2025-05-05T15:00:00+05:30,demand_mw,4186.63
2025-05-05T15:15:00+05:30,demand_mw,4213.41
2025-05-05T15:30:00+05:30,demand_mw,4204.09
2025-05-05T15:45:00+05:30,demand_mw,4209.36
2025-05-05T16:00:00+05:30,demand_mw,4213.4
2025-05-05T16:15:00+05:30,demand_mw,4241.79
2025-05-05T16:30:00+05:30,demand_mw,4226.17
2025-05-05T16:45:00+05:30,demand_mw,4224.79
2025-05-05T17:00:00+05:30,demand_mw,4184.06
2025-05-05T17:15:00+05:30,demand_mw,4171.13
2025-05-05T17:30:00+05:30,demand_mw,4156.49
2025-05-05T17:45:00+05:30,demand_mw,4144.3
2025-05-05T18:00:00+05:30,demand_mw,4139.59
2025-05-05T18:15:00+05:30,demand_mw,4175.26
2025-05-05T18:30:00+05:30,demand_mw,4310.52
2025-05-05T18:45:00+05:30,demand_mw,4544.47
2025-05-05T19:00:00+05:30,demand_mw,4643.56
2025-05-05T19:15:00+05:30,demand_mw,4672.25
2025-05-05T19:30:00+05:30,demand_mw,4648.58
2025-05-05T19:45:00+05:30,demand_mw,4648.68
2025-05-05T20:00:00+05:30,demand_mw,4622.26
2025-05-05T20:15:00+05:30,demand_mw,4604.06
2025-05-05T20:30:00+05:30,demand_mw,4581.26
2025-05-05T20:45:00+05:30,demand_mw,4568.38
2025-05-05T21:00:00+05:30,demand_mw,4573.67
2025-05-05T21:15:00+05:30,demand_mw,4636.63
2025-05-05T21:30:00+05:30,demand_mw,4678.39
2025-05-05T21:45:00+05:30,demand_mw,4730.55
2025-05-05T22:00:00+05:30,demand_mw,4801.98
2025-05-05T22:15:00+05:30,demand_mw,4684.68
2025-05-05T22:30:00+05:30,demand_mw,4540.53
2025-05-05T22:45:00+05:30,demand_mw,4568.67
2025-05-05T23:00:00+05:30,demand_mw,4646.44
2025-05-05T23:15:00+05:30,demand_mw,4532.6
2025-05-05T23:30:00+05:30,demand_mw,4603.93
2025-05-05T23:45:00+05:30,demand_mw,4546.94
2025-05-06T00:00:00+05:30,demand_mw,4453.6
2025-05-06T00:15:00+05:30,demand_mw,4357.43
2025-05-06T00:30:00+05:30,demand_mw,4259.63
2025-05-06T00:45:00+05:30,demand_mw,4153.52
2025-05-06T01:00:00+05:30,demand_mw,4091.45
2025-05-06T01:15:00+05:30,demand_mw,4028.51
2025-05-06T01:30:00+05:30,demand_mw,3969.38
2025-05-06T01:45:00+05:30,demand_mw,3927.56
2025-05-06T02:00:00+05:30,demand_mw,3857.6
2025-05-06T02:15:00+05:30,demand_mw,3807.44
2025-05-06T02:30:00+05:30,demand_mw,3787.38
2025-05-06T02:45:00+05:30,demand_mw,3779.32
2025-05-06T03:00:00+05:30,demand_mw,3744.14
2025-05-06T03:15:00+05:30,demand_mw,3697.83
2025-05-06T03:30:00+05:30,demand_mw,3672.17
2025-05-06T03:45:00+05:30,demand_mw,3643.06
2025-05-06T04:00:00+05:30,demand_mw,3617.11
